gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1040360499	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Koivukylä	e5585950-488e-11db-a1c2-b8a03c50a862	60.352512	25.094771	7071.0						2013-07-12T02:00Z	12	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	3190-9697-1867-4279		Leif	CC_BY_4_0		Leif Sundqvist			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360498	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.16428	24.565173	7071.0						2013-07-05T02:00Z	5	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9649-8321-5237-6376			CC_BY_4_0		S & I Lehtonen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360497	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Sepänkylä	e5585950-488e-11db-a1c2-b8a03c50a862	60.157941	24.466557	707.0						2013-07-07T02:00Z	7	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	6352-5831-8291-6732		Janne Rainio	CC_BY_4_0		Janne Rainio			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360494	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Kivimäki	e5585950-488e-11db-a1c2-b8a03c50a862	60.283244	24.858771	7.0						2013-07-08T02:00Z	8	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9142-8417-0581-7872			CC_BY_4_0		J. Rask			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360491	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Vanhaniemi	e5585950-488e-11db-a1c2-b8a03c50a862	60.460283	26.824265	707.0						2013-07-07T02:00Z	7	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	8214-7675-3146-6400			CC_BY_4_0		Tomi Mäkinen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360489	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	59.965482	23.684101	7071.0						2013-07-09T02:00Z	9	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	5733-7232-8904-5344			CC_BY_4_0		T. Kämäräinen & T. A. Komulainen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360487	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Anttila	e5585950-488e-11db-a1c2-b8a03c50a862	60.624108	25.261475	7071.0						2013-07-01T02:00Z	1	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	8873-5865-6159-7474			CC_BY_4_0		Harri Sihvonen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360484	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.26281	25.099989	7071.0										5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	8502-3706-7488-8550			CC_BY_4_0		J-P. Kaitila			2017-02-19T03:02Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1040360483	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.16428	24.565173	7071.0						2013-07-04T02:00Z	4	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	2158-1424-6498-3679			CC_BY_4_0		S & I Lehtonen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360481	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Gammelby	e5585950-488e-11db-a1c2-b8a03c50a862	60.540379	25.812632	7071.0						2013-07-03T02:00Z	3	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	4998-2346-6780-2230			CC_BY_4_0		Peter von Bagh			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360480	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Medvastö	e5585950-488e-11db-a1c2-b8a03c50a862	60.098165	24.632994	707.0						2013-07-04T02:00Z	4	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	4247-3615-4819-7700			CC_BY_4_0		S & I Lehtonen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360479	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Pernaja, Strömsland	e5585950-488e-11db-a1c2-b8a03c50a862	60.368072	26.17233	707.0						2013-07-02T02:00Z	2	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9842-4751-6055-9250			CC_BY_4_0		Ilkka Kontuniemi			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360478	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-07-07T02:00Z	7	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	1901-4401-4753-9639			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360475	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Kevätkumpu	e5585950-488e-11db-a1c2-b8a03c50a862	60.269459	25.641762	7071.0						2013-07-05T02:00Z	5	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	0197-0096-3806-3209			CC_BY_4_0		Peter von Bagh			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360474	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.361049	24.777087	707.0						2013-07-05T02:00Z	5	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	7099-2504-4914-8312			CC_BY_4_0		Heikki Luoto			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360472	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Medvast	e5585950-488e-11db-a1c2-b8a03c50a862	60.107133	24.63235	707.0						2013-07-05T02:00Z	5	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	0019-6546-1380-6482			CC_BY_4_0		S & I Lehtonen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360468	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Kaupunginkallio	e5585950-488e-11db-a1c2-b8a03c50a862	60.197132	24.643902	707.0						2013-07-03T02:00Z	3	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	8758-8846-1802-7046		Jouni Pyyhtiä	CC_BY_4_0		Jouni Pyyhtiä			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360465	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	59.988355	23.408362	71.0						2013-07-03T02:00Z	3	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	4067-3635-6843-8483			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360463	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-07-07T02:00Z	7	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	0779-2347-4170-7313			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360462	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	59.990994	23.406282	71.0						2013-07-03T02:00Z	3	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	2651-1794-8436-1089			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360461	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Kråkö	e5585950-488e-11db-a1c2-b8a03c50a862	60.359186	25.638031	7071.0						2013-06-19T02:00Z	19	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	2895-1370-2278-1012			CC_BY_4_0		Tomi Mäkinen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360460	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Kråkö	e5585950-488e-11db-a1c2-b8a03c50a862	60.359186	25.638031	7071.0						2013-06-28T02:00Z	28	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	5540-2531-4911-9224			CC_BY_4_0		Tomi Mäkinen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360458	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Emäsalon eteläkärki	e5585950-488e-11db-a1c2-b8a03c50a862	60.179731	25.645471	7071.0						2013-07-04T02:00Z	4	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	4521-3294-9128-6146			CC_BY_4_0		Peter von Bagh			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360457	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Vuosaari	e5585950-488e-11db-a1c2-b8a03c50a862	60.26281	25.099989	7071.0						2013-07-03T02:00Z	3	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	2700-8170-0627-5799			CC_BY_4_0		T. A. Komulainen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360456	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-07-01T02:00Z	1	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	6229-3046-2016-5104			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360455	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	59.953582	23.385259	71.0						2013-06-28T02:00Z	28	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	4011-1398-8465-6484			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360454	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-06-30T02:00Z	30	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	1518-3323-0115-1542			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360453	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Kivistö	e5585950-488e-11db-a1c2-b8a03c50a862	60.307837	24.816897	707.0						2013-06-28T02:00Z	28	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	7535-2178-0825-3124		Wolfgang Wawerek	CC_BY_4_0		Wolfgang Wawerek			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360452	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Sepänkylä	e5585950-488e-11db-a1c2-b8a03c50a862	60.157941	24.466557	707.0						2013-07-02T02:00Z	2	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	7378-1420-7806-4198		Janne Rainio	CC_BY_4_0		Janne Rainio			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360449	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Munapirtti	e5585950-488e-11db-a1c2-b8a03c50a862	60.378809	26.534644	707.0						2013-07-02T02:00Z	2	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	7454-3910-1636-9718			CC_BY_4_0		Magnus Östman			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360448	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Ohkola	e5585950-488e-11db-a1c2-b8a03c50a862	60.546768	25.183606	707.0						2013-06-27T02:00Z	27	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9444-7485-6319-2956			CC_BY_4_0		Olli Elo			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360447	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	59.989577	23.403746	707.0						2013-06-30T02:00Z	30	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	3842-9633-2834-5596			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360446	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.26281	25.099989	7071.0										5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	4834-9454-1886-1546			CC_BY_4_0		J-P. Kaitila			2017-02-19T03:02Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1040360442	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-06-30T02:00Z	30	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	3676-4749-3316-8568			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360441	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Suurmetsä	e5585950-488e-11db-a1c2-b8a03c50a862	60.269081	25.067997	71.0						2013-06-26T02:00Z	26	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	5512-8534-1807-9492			CC_BY_4_0		Vesa Hyyppä			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360440	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Vuosaari	e5585950-488e-11db-a1c2-b8a03c50a862	60.232302	25.164941	707.0						2013-06-26T02:00Z	26	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9782-4189-4260-2210			CC_BY_4_0		Ilari Lehtonen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360436	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Persö	e5585950-488e-11db-a1c2-b8a03c50a862	59.967914	23.603222	707.0						2013-06-27T02:00Z	27	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9890-1567-2159-8332			CC_BY_4_0		Juha Laiho			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360435	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-07-03T02:00Z	3	7	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	2229-1250-7982-8337			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360434	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	59.989577	23.403746	707.0						2013-06-27T02:00Z	27	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9721-4978-8007-2220			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360432	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.145042	24.269445	707.0						2013-06-30T02:00Z	30	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	6361-7276-6018-0432			CC_BY_4_0		Reino Styrman			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360431	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Twärminne	e5585950-488e-11db-a1c2-b8a03c50a862	59.861354	23.15857	7071.0						2013-06-20T02:00Z	20	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	7373-1653-4540-0998		Timo Salminen	CC_BY_4_0		Timo Salminen			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360429	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.436513	24.726513	7071.0						2013-05-15T02:00Z	15	5	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	6577-4381-7525-0220			CC_BY_4_0		Hannu Koski			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360428	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Emäsalo	e5585950-488e-11db-a1c2-b8a03c50a862	60.203333	25.627365	71.0						2013-06-19T02:00Z	19	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	1141-0745-7260-0673			CC_BY_4_0		Jyrki Lehto			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360425	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.26281	25.099989	7071.0										5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	0911-9293-2038-6005			CC_BY_4_0		J-P. Kaitila			2017-02-19T03:02Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1040360423	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Träskby, Nevas	e5585950-488e-11db-a1c2-b8a03c50a862	60.253063	25.380539	707.0						2013-06-26T02:00Z	26	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9570-9352-5222-3376			CC_BY_4_0		J-P. Kaitila			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360421	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI	Tuomarila	e5585950-488e-11db-a1c2-b8a03c50a862	60.206735	24.679296	707.0						2013-06-25T02:00Z	25	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	3589-7471-7689-1633		Eero Kari	CC_BY_4_0		Eero Kari			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360419	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.007868	23.399066	71.0						2013-06-27T02:00Z	27	6	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	7815-8496-4296-3266			CC_BY_4_0		C-G Lagercrantz			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
1040360412	a8d08280-1def-11de-be11-b8a03c50a862		Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalis	Nymphalis xanthomelas		SPECIES	Nymphalis xanthomelas Denis & Schiffermüller, 1775	FI		e5585950-488e-11db-a1c2-b8a03c50a862	60.436513	24.726513	7071.0						2013-05-08T02:00Z	8	5	2013	5130587	5130587	OBSERVATION	MZH	Virtala.www_lepidoptera	9714-8288-5905-4292			CC_BY_4_0		Hannu Koski			2017-02-19T03:02Z		GEODETIC_DATUM_ASSUMED_WGS84
